model,metric_dataset,r2,mae,mse,bigInference
trend_down.model,tps__svctm__ssd.csv,nan,792.0,627264.0,0.06565999984741211
optimized+misc.model,tps__svctm__ssd.csv,nan,153.86236572265625,23673.627585772425,0.06438398361206055
const.model,tps__svctm__ssd.csv,nan,792.0,627264.0,0.07533144950866699
all_misc.model,tps__svctm__ssd.csv,nan,226.4046630859375,51259.07146705687,0.06679296493530273
tps_5_model,tps__svctm__ssd.csv,nan,15.25494384765625,232.71331179514527,0.07576441764831543
ssd_tps_5_model,tps__svctm__ssd.csv,nan,5.98114013671875,35.77403733506799,0.07628273963928223
hdd_tps_5_model,tps__svctm__ssd.csv,nan,494.99407958984375,245019.13882899657,0.07507610321044922
ssd_await_5_model,tps__svctm__ssd.csv,nan,613.1201019287109,375916.2593890729,0.06396245956420898
hdd_await_5_model,tps__svctm__ssd.csv,nan,440.2066650390625,193781.90794481337,0.07396411895751953
nvme_await_5_model,tps__svctm__ssd.csv,nan,120.683349609375,14564.470872938633,0.0632939338684082
nvme_tps_5_model,tps__svctm__ssd.csv,nan,1778.697021484375,3163763.094237387,0.0631093978881836
nvme_tps_5_model,tps__svctm__ssd.csv,nan,573.4576416015625,328853.6667112261,0.06404948234558105
nvme_await_5_model,tps__svctm__ssd.csv,nan,557.9579620361328,311317.0873995146,0.06407546997070312
hdd_tps_5_model,tps__svctm__ssd.csv,nan,496.1427001953125,246157.57895709574,0.07239079475402832
ssd_tps_5_model,tps__svctm__ssd.csv,nan,2.62939453125,6.913715600967407,0.08668828010559082
hdd_await_5_model,tps__svctm__ssd.csv,nan,428.83990478515625,183903.66393614188,0.07645082473754883
ssd_await_5_model,tps__svctm__ssd.csv,nan,611.0279083251953,373355.1047522633,0.0654458999633789
ssd_svctm_5_model,tps__svctm__ssd.csv,nan,790.8618239164352,625462.4245284306,0.06490206718444824
nvme_svctm_5_model,tps__svctm__ssd.csv,nan,791.4723941087723,626428.5506362717,0.06331014633178711
hdd_svctm_5_model,tps__svctm__ssd.csv,nan,791.7401061058044,626852.3956164304,0.08702230453491211
hdd_rd_secps_5_model,tps__svctm__ssd.csv,nan,148411.34375,22025926953.680664,0.06500005722045898
ssd_rd_secps_5_model,tps__svctm__ssd.csv,nan,173998.140625,30275352940.957275,0.06371712684631348
nvme_rd_secps_5_model,tps__svctm__ssd.csv,nan,164226.0,26970179076.0,0.07206344604492188
ssd_%util_5_model,tps__svctm__ssd.csv,nan,691.904426574707,478731.73551367415,0.06319999694824219
nvme_%util_5_model,tps__svctm__ssd.csv,nan,701.8540649414062,492599.1284747757,0.0643768310546875
hdd_%util_5_model,tps__svctm__ssd.csv,nan,692.3112487792969,479294.8651863495,0.06447410583496094
hdd_wr_secps_5_model,tps__svctm__ssd.csv,nan,754.9515380859375,569951.8248583227,0.06412220001220703
nvme_wr_secps_5_model,tps__svctm__ssd.csv,nan,496.9105529785156,246920.09766141418,0.07404255867004395
ssd_wr_secps_5_model,tps__svctm__ssd.csv,nan,591.2227630615234,349544.3555621023,0.0785822868347168
ssd_Avgrq_sz_5_model,tps__svctm__ssd.csv,nan,152.869873046875,23369.19808536768,0.07225322723388672
hdd_Avgrq_sz_5_model,tps__svctm__ssd.csv,nan,211.203125,44606.760009765625,0.07526326179504395
nvme_Avgrq_sz_5_model,tps__svctm__ssd.csv,nan,83.54888916015625,6980.4168798960745,0.06290483474731445
optimized.model,%util__%util__ssd.csv,0.04912617043667167,1.3968085942951962,23.526707592347435,3.091379404067993
convex.model,%util__%util__ssd.csv,0.18948771615215998,2.5329754343985442,20.053854580108474,2.281975269317627
concave.model,%util__%util__ssd.csv,0.2200726393221133,0.8467685487960026,19.29711638647836,2.0917720794677734
ssd_%util_5_model,%util__%util__ssd.csv,0.6826801840522484,0.2167404920329191,7.851189391224123,11.126728534698486
nvme_%util_5_model,%util__%util__ssd.csv,0.33003349799610515,0.8751382801059305,16.576443161288758,11.370648622512817
hdd_%util_5_model,%util__%util__ssd.csv,0.5522185865735825,0.5259868636005437,11.07909593411493,10.747692346572876
optimized.model,tps__%util__ssd.csv,nan,210.48895263671875,44305.59918210283,0.07785606384277344
convex.model,tps__%util__ssd.csv,nan,462.1694030761719,213600.55713978503,0.06391382217407227
50_50_LSTM.model,tps__%util__ssd.csv,nan,723.8445434570312,523950.923092518,0.06335806846618652
concave.model,tps__%util__ssd.csv,nan,520.8109436035156,271244.03897718433,0.07494187355041504
sin.model,tps__%util__ssd.csv,nan,240.23797607421875,57714.2851482369,0.06392955780029297
trend_up.model,tps__%util__ssd.csv,nan,486.6602478027344,236838.19679141883,0.0834963321685791
all_model.model,tps__%util__ssd.csv,nan,305.2181701660156,93158.13139949087,0.07703661918640137
trend_down.model,tps__%util__ssd.csv,nan,792.0,627264.0,0.06400561332702637
optimized+misc.model,tps__%util__ssd.csv,nan,153.86236572265625,23673.627585772425,0.07632923126220703
const.model,tps__%util__ssd.csv,nan,792.0,627264.0,0.07507610321044922
all_misc.model,tps__%util__ssd.csv,nan,226.4046630859375,51259.07146705687,0.06364226341247559
tps_5_model,tps__%util__ssd.csv,nan,15.25494384765625,232.71331179514527,0.06335115432739258
ssd_tps_5_model,tps__%util__ssd.csv,nan,5.98114013671875,35.77403733506799,0.06396198272705078
hdd_tps_5_model,tps__%util__ssd.csv,nan,494.99407958984375,245019.13882899657,0.06142783164978027
ssd_await_5_model,tps__%util__ssd.csv,nan,613.1201019287109,375916.2593890729,0.058072805404663086
hdd_await_5_model,tps__%util__ssd.csv,nan,440.2066650390625,193781.90794481337,0.06196308135986328
nvme_await_5_model,tps__%util__ssd.csv,nan,120.683349609375,14564.470872938633,0.07510733604431152
nvme_tps_5_model,tps__%util__ssd.csv,nan,1778.697021484375,3163763.094237387,0.07149434089660645
nvme_tps_5_model,tps__%util__ssd.csv,nan,573.4576416015625,328853.6667112261,0.07199954986572266
nvme_await_5_model,tps__%util__ssd.csv,nan,557.9579620361328,311317.0873995146,0.07378196716308594
hdd_tps_5_model,tps__%util__ssd.csv,nan,496.1427001953125,246157.57895709574,0.06313395500183105
ssd_tps_5_model,tps__%util__ssd.csv,nan,2.62939453125,6.913715600967407,0.06370973587036133
hdd_await_5_model,tps__%util__ssd.csv,nan,428.83990478515625,183903.66393614188,0.06425881385803223
ssd_await_5_model,tps__%util__ssd.csv,nan,611.0279083251953,373355.1047522633,0.06393909454345703
ssd_svctm_5_model,tps__%util__ssd.csv,nan,790.8618239164352,625462.4245284306,0.06284689903259277
nvme_svctm_5_model,tps__%util__ssd.csv,nan,791.4723941087723,626428.5506362717,0.06328201293945312
hdd_svctm_5_model,tps__%util__ssd.csv,nan,791.7401061058044,626852.3956164304,0.07634663581848145
hdd_rd_secps_5_model,tps__%util__ssd.csv,nan,148411.34375,22025926953.680664,0.07564806938171387
ssd_rd_secps_5_model,tps__%util__ssd.csv,nan,173998.140625,30275352940.957275,0.0851140022277832
nvme_rd_secps_5_model,tps__%util__ssd.csv,nan,164226.0,26970179076.0,0.06319117546081543
ssd_%util_5_model,tps__%util__ssd.csv,nan,691.904426574707,478731.73551367415,0.06176924705505371
nvme_%util_5_model,tps__%util__ssd.csv,nan,701.8540649414062,492599.1284747757,0.06305241584777832
hdd_%util_5_model,tps__%util__ssd.csv,nan,692.3112487792969,479294.8651863495,0.07198548316955566
hdd_wr_secps_5_model,tps__%util__ssd.csv,nan,754.9515380859375,569951.8248583227,0.08416438102722168
nvme_wr_secps_5_model,tps__%util__ssd.csv,nan,496.9105529785156,246920.09766141418,0.06341433525085449
ssd_wr_secps_5_model,tps__%util__ssd.csv,nan,591.2227630615234,349544.3555621023,0.06376433372497559
ssd_Avgrq_sz_5_model,tps__%util__ssd.csv,nan,152.869873046875,23369.19808536768,0.06348204612731934
hdd_Avgrq_sz_5_model,tps__%util__ssd.csv,nan,211.203125,44606.760009765625,0.07418489456176758
nvme_Avgrq_sz_5_model,tps__%util__ssd.csv,nan,83.54888916015625,6980.4168798960745,0.06220722198486328
optimized.model,tps__tps__nvme.csv,0.8833473290057497,2616.3961791160223,47410975.35710635,3.124736785888672
convex.model,tps__tps__nvme.csv,0.9464792206211188,1568.6456906243434,21752372.496900097,2.291506767272949
concave.model,tps__tps__nvme.csv,0.9212189517999196,1977.0839753685061,32018866.803359512,2.3293771743774414
sin.model,tps__tps__nvme.csv,0.9023534274539686,2281.7869644919315,39686354.41629947,2.071577548980713
trend_up.model,tps__tps__nvme.csv,0.9042875543235924,2781.324291952379,38900270.046591625,2.0338141918182373
all_model.model,tps__tps__nvme.csv,0.8711035037148701,2960.102349299335,52387215.45683989,3.4147427082061768
trend_down.model,tps__tps__nvme.csv,0.9163971453628826,2033.002016981798,33978586.57843751,2.0113022327423096
optimized+misc.model,tps__tps__nvme.csv,0.8768023454319542,2704.0582497197397,50071043.508869305,2.9185314178466797
all_misc.model,tps__tps__nvme.csv,0.8990840396461768,2314.7477995722575,41015126.94646881,3.448507070541382
optimized.model,tps__tps__nvme.csv,nan,4.749296188354492,22.555814284718508,0.0686647891998291
convex.model,tps__tps__nvme.csv,nan,0.6385778784751892,0.4077817068778735,0.07459497451782227
50_50_LSTM.model,tps__tps__nvme.csv,nan,2.0650832653045654,4.264568892640966,0.07498002052307129
concave.model,tps__tps__nvme.csv,nan,1.2141742706298828,1.474219159459608,0.06327271461486816
sin.model,tps__tps__nvme.csv,nan,1.4860622882843018,2.208381124660775,0.07495832443237305
trend_up.model,tps__tps__nvme.csv,nan,3.755941390991211,14.107095732560992,0.07404923439025879
all_model.model,tps__tps__nvme.csv,nan,0.6855714321136475,0.47000818853035753,0.08151459693908691
trend_down.model,tps__tps__nvme.csv,nan,0.0,0.0,0.05446815490722656
optimized+misc.model,tps__tps__nvme.csv,nan,1.1250801086425781,1.2658052508631954,0.06049180030822754
const.model,tps__tps__nvme.csv,nan,0.0,0.0,0.06080198287963867
all_misc.model,tps__tps__nvme.csv,nan,1.6415009498596191,2.694525368390032,0.06211686134338379
tps_5_model,tps__tps__nvme.csv,nan,1577.189208984375,2487525.8009367585,0.07644224166870117
ssd_tps_5_model,tps__tps__nvme.csv,nan,1576.7099609375,2486014.300919533,0.06360459327697754
hdd_tps_5_model,tps__tps__nvme.csv,nan,297.00592041015625,88212.51675868407,0.07459521293640137
ssd_await_5_model,tps__tps__nvme.csv,nan,15.89360237121582,252.60659633431715,0.06266212463378906
hdd_await_5_model,tps__tps__nvme.csv,nan,16.526874542236328,273.13758213481924,0.06280136108398438
nvme_await_5_model,tps__tps__nvme.csv,nan,59.86152648925781,3583.4023536241148,0.06136727333068848
nvme_tps_5_model,tps__tps__nvme.csv,nan,183.19895935058594,33561.85870713764,0.07189369201660156
nvme_tps_5_model,tps__tps__nvme.csv,nan,616.7608032226562,380393.8883918561,0.0631718635559082
nvme_await_5_model,tps__tps__nvme.csv,nan,17.65008544921875,311.52551636472344,0.06195402145385742
hdd_tps_5_model,tps__tps__nvme.csv,nan,295.8572998046875,87531.54184772074,0.07245469093322754
ssd_tps_5_model,tps__tps__nvme.csv,nan,1576.72021484375,2486046.635896921,0.06170511245727539
hdd_await_5_model,tps__tps__nvme.csv,nan,55.37145233154297,3065.9977333043353,0.06266236305236816
ssd_await_5_model,tps__tps__nvme.csv,nan,10.291960716247559,105.92445538478296,0.06358504295349121
ssd_svctm_5_model,tps__tps__nvme.csv,nan,0.6223464608192444,0.3873151172942393,0.06334877014160156
nvme_svctm_5_model,tps__tps__nvme.csv,nan,0.8304346799850464,0.6896217577218664,0.06226682662963867
hdd_svctm_5_model,tps__tps__nvme.csv,nan,2.59360933303833,6.726809372423531,0.07152152061462402
hdd_rd_secps_5_model,tps__tps__nvme.csv,nan,699.545654296875,489364.12244564295,0.07438015937805176
ssd_rd_secps_5_model,tps__tps__nvme.csv,nan,1486.9052734375,2210887.2921762466,0.06309914588928223
nvme_rd_secps_5_model,tps__tps__nvme.csv,nan,1512.4658203125,2287552.8576135635,0.07490921020507812
ssd_%util_5_model,tps__tps__nvme.csv,nan,7.041038513183594,49.57622334413463,0.06253218650817871
nvme_%util_5_model,tps__tps__nvme.csv,nan,21.708988189697266,471.28016822041536,0.06363391876220703
hdd_%util_5_model,tps__tps__nvme.csv,nan,99.68875122070312,9937.847119943239,0.07142186164855957
hdd_wr_secps_5_model,tps__tps__nvme.csv,nan,30.247772216796875,914.9277240792289,0.07133293151855469
nvme_wr_secps_5_model,tps__tps__nvme.csv,nan,508.5758972167969,258649.44322986994,0.07389640808105469
ssd_wr_secps_5_model,tps__tps__nvme.csv,nan,173.4876251220703,30097.956070496002,0.0612947940826416
ssd_Avgrq_sz_5_model,tps__tps__nvme.csv,nan,514.5642700195312,264776.38798073307,0.0733497142791748
hdd_Avgrq_sz_5_model,tps__tps__nvme.csv,nan,511.7086181640625,261845.7099033743,0.06159162521362305
nvme_Avgrq_sz_5_model,tps__tps__nvme.csv,nan,875.58447265625,766648.1687567234,0.07384300231933594
optimized.model,rd_sec/s__rd_sec/s__nvme.csv,0.7455050880083091,209771.76928256417,230735052216.5442,2.6303799152374268
convex.model,rd_sec/s__rd_sec/s__nvme.csv,0.8980724960114452,122575.54216539815,92411466190.21228,2.6282334327697754
concave.model,rd_sec/s__rd_sec/s__nvme.csv,0.8489883184306373,154932.595369469,136913103525.43576,1.9847607612609863
sin.model,rd_sec/s__rd_sec/s__nvme.csv,0.794796405470334,181213.52830826925,186045613754.23843,2.0161538124084473
trend_up.model,rd_sec/s__rd_sec/s__nvme.csv,0.8458012456236691,190213.29179850194,139802628525.2823,2.0584423542022705
all_model.model,rd_sec/s__rd_sec/s__nvme.csv,0.7544134897029555,219424.90179377925,222658346422.72733,2.9893808364868164
trend_down.model,rd_sec/s__rd_sec/s__nvme.csv,0.8895927396265528,139976.39918077237,100099545362.16682,1.9898669719696045
optimized+misc.model,rd_sec/s__rd_sec/s__nvme.csv,0.7358852933719819,215282.32308209362,239456734706.59668,3.211106538772583
all_misc.model,rd_sec/s__rd_sec/s__nvme.csv,0.7872539401673401,185719.81436097296,192883908130.76648,3.267380714416504
optimized.model,tps__rd_sec/s__nvme.csv,nan,4.749296188354492,22.555814284718508,0.06946849822998047
convex.model,tps__rd_sec/s__nvme.csv,nan,0.6385778784751892,0.4077817068778735,0.06757116317749023
50_50_LSTM.model,tps__rd_sec/s__nvme.csv,nan,2.0650832653045654,4.264568892640966,0.07457542419433594
concave.model,tps__rd_sec/s__nvme.csv,nan,1.2141742706298828,1.474219159459608,0.07055091857910156
sin.model,tps__rd_sec/s__nvme.csv,nan,1.4860622882843018,2.208381124660775,0.07272529602050781
trend_up.model,tps__rd_sec/s__nvme.csv,nan,3.755941390991211,14.107095732560992,0.05471968650817871
all_model.model,tps__rd_sec/s__nvme.csv,nan,0.6855714321136475,0.47000818853035753,0.06154131889343262
trend_down.model,tps__rd_sec/s__nvme.csv,nan,0.0,0.0,0.07518601417541504
optimized+misc.model,tps__rd_sec/s__nvme.csv,nan,1.1250801086425781,1.2658052508631954,0.0742940902709961
const.model,tps__rd_sec/s__nvme.csv,nan,0.0,0.0,0.054609060287475586
all_misc.model,tps__rd_sec/s__nvme.csv,nan,1.6415009498596191,2.694525368390032,0.06272292137145996
tps_5_model,tps__rd_sec/s__nvme.csv,nan,1577.189208984375,2487525.8009367585,0.06273984909057617
ssd_tps_5_model,tps__rd_sec/s__nvme.csv,nan,1576.7099609375,2486014.300919533,0.07398748397827148
hdd_tps_5_model,tps__rd_sec/s__nvme.csv,nan,297.00592041015625,88212.51675868407,0.05857062339782715
ssd_await_5_model,tps__rd_sec/s__nvme.csv,nan,15.89360237121582,252.60659633431715,0.06290507316589355
hdd_await_5_model,tps__rd_sec/s__nvme.csv,nan,16.526874542236328,273.13758213481924,0.06304073333740234
nvme_await_5_model,tps__rd_sec/s__nvme.csv,nan,59.86152648925781,3583.4023536241148,0.06816339492797852
nvme_tps_5_model,tps__rd_sec/s__nvme.csv,nan,183.19895935058594,33561.85870713764,0.07327651977539062
nvme_tps_5_model,tps__rd_sec/s__nvme.csv,nan,616.7608032226562,380393.8883918561,0.061858177185058594
nvme_await_5_model,tps__rd_sec/s__nvme.csv,nan,17.65008544921875,311.52551636472344,0.06237363815307617
hdd_tps_5_model,tps__rd_sec/s__nvme.csv,nan,295.8572998046875,87531.54184772074,0.06308770179748535
ssd_tps_5_model,tps__rd_sec/s__nvme.csv,nan,1576.72021484375,2486046.635896921,0.06052446365356445
hdd_await_5_model,tps__rd_sec/s__nvme.csv,nan,55.37145233154297,3065.9977333043353,0.06297135353088379
ssd_await_5_model,tps__rd_sec/s__nvme.csv,nan,10.291960716247559,105.92445538478296,0.060392141342163086
ssd_svctm_5_model,tps__rd_sec/s__nvme.csv,nan,0.6223464608192444,0.3873151172942393,0.06157279014587402
nvme_svctm_5_model,tps__rd_sec/s__nvme.csv,nan,0.8304346799850464,0.6896217577218664,0.06262850761413574
hdd_svctm_5_model,tps__rd_sec/s__nvme.csv,nan,2.59360933303833,6.726809372423531,0.0730135440826416
hdd_rd_secps_5_model,tps__rd_sec/s__nvme.csv,nan,699.545654296875,489364.12244564295,0.0628821849822998
ssd_rd_secps_5_model,tps__rd_sec/s__nvme.csv,nan,1486.9052734375,2210887.2921762466,0.06299114227294922
nvme_rd_secps_5_model,tps__rd_sec/s__nvme.csv,nan,1512.4658203125,2287552.8576135635,0.06162881851196289
ssd_%util_5_model,tps__rd_sec/s__nvme.csv,nan,7.041038513183594,49.57622334413463,0.06364607810974121
nvme_%util_5_model,tps__rd_sec/s__nvme.csv,nan,21.708988189697266,471.28016822041536,0.08463048934936523
hdd_%util_5_model,tps__rd_sec/s__nvme.csv,nan,99.68875122070312,9937.847119943239,0.0635218620300293
hdd_wr_secps_5_model,tps__rd_sec/s__nvme.csv,nan,30.247772216796875,914.9277240792289,0.07434368133544922
nvme_wr_secps_5_model,tps__rd_sec/s__nvme.csv,nan,508.5758972167969,258649.44322986994,0.06270432472229004
ssd_wr_secps_5_model,tps__rd_sec/s__nvme.csv,nan,173.4876251220703,30097.956070496002,0.05661654472351074
ssd_Avgrq_sz_5_model,tps__rd_sec/s__nvme.csv,nan,514.5642700195312,264776.38798073307,0.061604976654052734
hdd_Avgrq_sz_5_model,tps__rd_sec/s__nvme.csv,nan,511.7086181640625,261845.7099033743,0.07324051856994629
nvme_Avgrq_sz_5_model,tps__rd_sec/s__nvme.csv,nan,875.58447265625,766648.1687567234,0.07561135292053223
optimized.model,wr_sec/s__wr_sec/s__nvme.csv,0.5821178425433919,29964.122340531725,18117737642.497585,2.6460349559783936
convex.model,wr_sec/s__wr_sec/s__nvme.csv,0.7971585957027415,19605.85650753683,8794410769.919313,2.136263847351074
concave.model,wr_sec/s__wr_sec/s__nvme.csv,0.6723737339808953,25827.500919006423,14204594828.008726,2.1556918621063232
sin.model,wr_sec/s__wr_sec/s__nvme.csv,0.6493427449172047,26680.72640000156,15203128529.573877,2.067141532897949
trend_up.model,wr_sec/s__wr_sec/s__nvme.csv,0.6438252283130217,34690.46517706502,15442346492.075882,2.0929808616638184
all_model.model,wr_sec/s__wr_sec/s__nvme.csv,0.5277503906138781,36064.467521467195,20474897939.422478,3.149996280670166
trend_down.model,wr_sec/s__wr_sec/s__nvme.csv,0.6525301369469985,26542.440221218465,15064935664.60192,2.314631223678589
optimized+misc.model,wr_sec/s__wr_sec/s__nvme.csv,0.5751182744565193,30932.560079256542,18421211566.77474,2.7034809589385986
all_misc.model,wr_sec/s__wr_sec/s__nvme.csv,0.6311663206820424,27653.75857608407,15991187267.414585,3.3968584537506104
hdd_rd_secps_5_model,wr_sec/s__wr_sec/s__nvme.csv,0.14572966453744474,103154.864429391,37037824031.25485,11.565626382827759
ssd_rd_secps_5_model,wr_sec/s__wr_sec/s__nvme.csv,0.21199814469662714,96497.76879190418,34164681648.726124,11.66822099685669
nvme_rd_secps_5_model,wr_sec/s__wr_sec/s__nvme.csv,0.23176306447085426,88025.4041940162,33307751950.71277,11.422324895858765
optimized.model,tps__wr_sec/s__nvme.csv,nan,4.749296188354492,22.555814284718508,0.07490777969360352
convex.model,tps__wr_sec/s__nvme.csv,nan,0.6385778784751892,0.4077817068778735,0.07339167594909668
50_50_LSTM.model,tps__wr_sec/s__nvme.csv,nan,2.0650832653045654,4.264568892640966,0.07555437088012695
concave.model,tps__wr_sec/s__nvme.csv,nan,1.2141742706298828,1.474219159459608,0.07567524909973145
sin.model,tps__wr_sec/s__nvme.csv,nan,1.4860622882843018,2.208381124660775,0.07398414611816406
trend_up.model,tps__wr_sec/s__nvme.csv,nan,3.755941390991211,14.107095732560992,0.0634617805480957
all_model.model,tps__wr_sec/s__nvme.csv,nan,0.6855714321136475,0.47000818853035753,0.07465910911560059
trend_down.model,tps__wr_sec/s__nvme.csv,nan,0.0,0.0,0.07283234596252441
optimized+misc.model,tps__wr_sec/s__nvme.csv,nan,1.1250801086425781,1.2658052508631954,0.06146407127380371
const.model,tps__wr_sec/s__nvme.csv,nan,0.0,0.0,0.06215310096740723
all_misc.model,tps__wr_sec/s__nvme.csv,nan,1.6415009498596191,2.694525368390032,0.06870675086975098
tps_5_model,tps__wr_sec/s__nvme.csv,nan,1577.189208984375,2487525.8009367585,0.07311773300170898
ssd_tps_5_model,tps__wr_sec/s__nvme.csv,nan,1576.7099609375,2486014.300919533,0.07486677169799805
hdd_tps_5_model,tps__wr_sec/s__nvme.csv,nan,297.00592041015625,88212.51675868407,0.07300972938537598
ssd_await_5_model,tps__wr_sec/s__nvme.csv,nan,15.89360237121582,252.60659633431715,0.08413100242614746
hdd_await_5_model,tps__wr_sec/s__nvme.csv,nan,16.526874542236328,273.13758213481924,0.06673622131347656
nvme_await_5_model,tps__wr_sec/s__nvme.csv,nan,59.86152648925781,3583.4023536241148,0.07003402709960938
nvme_tps_5_model,tps__wr_sec/s__nvme.csv,nan,183.19895935058594,33561.85870713764,0.06310486793518066
nvme_tps_5_model,tps__wr_sec/s__nvme.csv,nan,616.7608032226562,380393.8883918561,0.06404781341552734
nvme_await_5_model,tps__wr_sec/s__nvme.csv,nan,17.65008544921875,311.52551636472344,0.060538530349731445
hdd_tps_5_model,tps__wr_sec/s__nvme.csv,nan,295.8572998046875,87531.54184772074,0.06289911270141602
ssd_tps_5_model,tps__wr_sec/s__nvme.csv,nan,1576.72021484375,2486046.635896921,0.07530426979064941
hdd_await_5_model,tps__wr_sec/s__nvme.csv,nan,55.37145233154297,3065.9977333043353,0.06236863136291504
ssd_await_5_model,tps__wr_sec/s__nvme.csv,nan,10.291960716247559,105.92445538478296,0.07442760467529297
ssd_svctm_5_model,tps__wr_sec/s__nvme.csv,nan,0.6223464608192444,0.3873151172942393,0.0627899169921875
nvme_svctm_5_model,tps__wr_sec/s__nvme.csv,nan,0.8304346799850464,0.6896217577218664,0.07361364364624023
hdd_svctm_5_model,tps__wr_sec/s__nvme.csv,nan,2.59360933303833,6.726809372423531,0.0760045051574707
hdd_rd_secps_5_model,tps__wr_sec/s__nvme.csv,nan,699.545654296875,489364.12244564295,0.06197786331176758
ssd_rd_secps_5_model,tps__wr_sec/s__nvme.csv,nan,1486.9052734375,2210887.2921762466,0.06925559043884277
nvme_rd_secps_5_model,tps__wr_sec/s__nvme.csv,nan,1512.4658203125,2287552.8576135635,0.05540347099304199
ssd_%util_5_model,tps__wr_sec/s__nvme.csv,nan,7.041038513183594,49.57622334413463,0.0635979175567627
nvme_%util_5_model,tps__wr_sec/s__nvme.csv,nan,21.708988189697266,471.28016822041536,0.062348365783691406
hdd_%util_5_model,tps__wr_sec/s__nvme.csv,nan,99.68875122070312,9937.847119943239,0.07554793357849121
hdd_wr_secps_5_model,tps__wr_sec/s__nvme.csv,nan,30.247772216796875,914.9277240792289,0.07303047180175781
nvme_wr_secps_5_model,tps__wr_sec/s__nvme.csv,nan,508.5758972167969,258649.44322986994,0.07406210899353027
ssd_wr_secps_5_model,tps__wr_sec/s__nvme.csv,nan,173.4876251220703,30097.956070496002,0.07282853126525879
ssd_Avgrq_sz_5_model,tps__wr_sec/s__nvme.csv,nan,514.5642700195312,264776.38798073307,0.06264305114746094
hdd_Avgrq_sz_5_model,tps__wr_sec/s__nvme.csv,nan,511.7086181640625,261845.7099033743,0.08442282676696777
nvme_Avgrq_sz_5_model,tps__wr_sec/s__nvme.csv,nan,875.58447265625,766648.1687567234,0.0623018741607666
optimized.model,Avgrq_sz__Avgrq_sz__nvme.csv,0.9395165690649135,40.5293794395669,9469.01291700526,2.9688403606414795
convex.model,Avgrq_sz__Avgrq_sz__nvme.csv,0.9755941145136017,22.559882725736227,3820.8752603615294,2.0919647216796875
concave.model,Avgrq_sz__Avgrq_sz__nvme.csv,0.9627939635032335,22.810516327125637,5824.809120973312,2.400529146194458
sin.model,Avgrq_sz__Avgrq_sz__nvme.csv,0.9595194713224762,33.31405089352182,6337.448835302701,2.191816806793213
trend_up.model,Avgrq_sz__Avgrq_sz__nvme.csv,0.934970830345638,64.26851102868659,10180.673250830365,2.457462787628174
all_model.model,Avgrq_sz__Avgrq_sz__nvme.csv,0.9333628972708062,56.74824899051421,10432.403994603843,3.266031265258789
trend_down.model,Avgrq_sz__Avgrq_sz__nvme.csv,0.9672607357595269,31.796586500327628,5125.5114201276665,2.649973154067993
optimized+misc.model,Avgrq_sz__Avgrq_sz__nvme.csv,0.9421637770160621,45.79661073943428,9054.577990019596,3.061272382736206
all_misc.model,Avgrq_sz__Avgrq_sz__nvme.csv,0.9542411392843194,32.634721323879106,7163.800672108881,3.4715123176574707
optimized.model,tps__Avgrq_sz__nvme.csv,nan,4.749296188354492,22.555814284718508,0.08135581016540527
convex.model,tps__Avgrq_sz__nvme.csv,nan,0.6385778784751892,0.4077817068778735,0.06467342376708984
50_50_LSTM.model,tps__Avgrq_sz__nvme.csv,nan,2.0650832653045654,4.264568892640966,0.06389617919921875
concave.model,tps__Avgrq_sz__nvme.csv,nan,1.2141742706298828,1.474219159459608,0.07427835464477539
sin.model,tps__Avgrq_sz__nvme.csv,nan,1.4860622882843018,2.208381124660775,0.0723414421081543
trend_up.model,tps__Avgrq_sz__nvme.csv,nan,3.755941390991211,14.107095732560992,0.07456469535827637
all_model.model,tps__Avgrq_sz__nvme.csv,nan,0.6855714321136475,0.47000818853035753,0.07611346244812012
trend_down.model,tps__Avgrq_sz__nvme.csv,nan,0.0,0.0,0.07506036758422852
optimized+misc.model,tps__Avgrq_sz__nvme.csv,nan,1.1250801086425781,1.2658052508631954,0.07275247573852539
const.model,tps__Avgrq_sz__nvme.csv,nan,0.0,0.0,0.07471323013305664
all_misc.model,tps__Avgrq_sz__nvme.csv,nan,1.6415009498596191,2.694525368390032,0.0724642276763916
tps_5_model,tps__Avgrq_sz__nvme.csv,nan,1577.189208984375,2487525.8009367585,0.08364462852478027
ssd_tps_5_model,tps__Avgrq_sz__nvme.csv,nan,1576.7099609375,2486014.300919533,0.07440972328186035
hdd_tps_5_model,tps__Avgrq_sz__nvme.csv,nan,297.00592041015625,88212.51675868407,0.07289981842041016
ssd_await_5_model,tps__Avgrq_sz__nvme.csv,nan,15.89360237121582,252.60659633431715,0.07503747940063477
hdd_await_5_model,tps__Avgrq_sz__nvme.csv,nan,16.526874542236328,273.13758213481924,0.07343316078186035
nvme_await_5_model,tps__Avgrq_sz__nvme.csv,nan,59.86152648925781,3583.4023536241148,0.07340073585510254
nvme_tps_5_model,tps__Avgrq_sz__nvme.csv,nan,183.19895935058594,33561.85870713764,0.06348323822021484
nvme_tps_5_model,tps__Avgrq_sz__nvme.csv,nan,616.7608032226562,380393.8883918561,0.06384563446044922
nvme_await_5_model,tps__Avgrq_sz__nvme.csv,nan,17.65008544921875,311.52551636472344,0.07149767875671387
hdd_tps_5_model,tps__Avgrq_sz__nvme.csv,nan,295.8572998046875,87531.54184772074,0.08503603935241699
